Facts: Value;Indicators: Key;Indicators: Name;Indicators: Description;Indicators: Full Name;Date;Time Period;Regions: Key;Regions: Code;Regions: Name
6.1976095755303069;152;180 fabrication de papier, carton,;;En milliards de francs CFA courants\180 fabrication de papier, carton,;1990-01-01 00:00:00;Annual;16754916;;Senegal
6.7136202299489529;152;180 fabrication de papier, carton,;;En milliards de francs CFA courants\180 fabrication de papier, carton,;1991-01-01 00:00:00;Annual;16754916;;Senegal
0.21095583340717713;156;190 raffinage petrole, cokefaction,;;En milliards de francs CFA courants\190 raffinage petrole, cokefaction,;1980-01-01 00:00:00;Annual;16754916;;Senegal
0.30407747998613921;156;190 raffinage petrole, cokefaction,;;En milliards de francs CFA courants\190 raffinage petrole, cokefaction,;1981-01-01 00:00:00;Annual;16754916;;Senegal
0.25169077620506142;156;190 raffinage petrole, cokefaction,;;En milliards de francs CFA courants\190 raffinage petrole, cokefaction,;1982-01-01 00:00:00;Annual;16754916;;Senegal
0.24727955375121383;156;190 raffinage petrole, cokefaction,;;En milliards de francs CFA courants\190 raffinage petrole, cokefaction,;1983-01-01 00:00:00;Annual;16754916;;Senegal
0.22665022054951259;156;190 raffinage petrole, cokefaction,;;En milliards de francs CFA courants\190 raffinage petrole, cokefaction,;1984-01-01 00:00:00;Annual;16754916;;Senegal
0.10121129383595326;156;190 raffinage petrole, cokefaction,;;En milliards de francs CFA courants\190 raffinage petrole, cokefaction,;1985-01-01 00:00:00;Annual;16754916;;Senegal
16.962138579815452;156;190 raffinage petrole, cokefaction,;;En milliards de francs CFA courants\190 raffinage petrole, cokefaction,;2010-01-01 00:00:00;Annual;16754916;;Senegal
26.450350974641335;156;190 raffinage petrole, cokefaction,;;En milliards de francs CFA courants\190 raffinage petrole, cokefaction,;2011-01-01 00:00:00;Annual;16754916;;Senegal
31.724866908345781;156;190 raffinage petrole, cokefaction,;;En milliards de francs CFA courants\190 raffinage petrole, cokefaction,;2012-01-01 00:00:00;Annual;16754916;;Senegal
22.245831206238073;156;190 raffinage petrole, cokefaction,;;En milliards de francs CFA courants\190 raffinage petrole, cokefaction,;2004-01-01 00:00:00;Annual;16754916;;Senegal
15.641950940498559;156;190 raffinage petrole, cokefaction,;;En milliards de francs CFA courants\190 raffinage petrole, cokefaction,;2005-01-01 00:00:00;Annual;16754916;;Senegal
7.5324071734098981;156;190 raffinage petrole, cokefaction,;;En milliards de francs CFA courants\190 raffinage petrole, cokefaction,;2006-01-01 00:00:00;Annual;16754916;;Senegal
18.671407214965672;156;190 raffinage petrole, cokefaction,;;En milliards de francs CFA courants\190 raffinage petrole, cokefaction,;2007-01-01 00:00:00;Annual;16754916;;Senegal
23.640912072098814;156;190 raffinage petrole, cokefaction,;;En milliards de francs CFA courants\190 raffinage petrole, cokefaction,;2008-01-01 00:00:00;Annual;16754916;;Senegal
15.388684857886547;156;190 raffinage petrole, cokefaction,;;En milliards de francs CFA courants\190 raffinage petrole, cokefaction,;2009-01-01 00:00:00;Annual;16754916;;Senegal
11.602272347650098;156;190 raffinage petrole, cokefaction,;;En milliards de francs CFA courants\190 raffinage petrole, cokefaction,;1998-01-01 00:00:00;Annual;16754916;;Senegal
6.8597545285954258;156;190 raffinage petrole, cokefaction,;;En milliards de francs CFA courants\190 raffinage petrole, cokefaction,;1999-01-01 00:00:00;Annual;16754916;;Senegal
2.5552055387078725;156;190 raffinage petrole, cokefaction,;;En milliards de francs CFA courants\190 raffinage petrole, cokefaction,;2000-01-01 00:00:00;Annual;16754916;;Senegal
14.638095455013856;156;190 raffinage petrole, cokefaction,;;En milliards de francs CFA courants\190 raffinage petrole, cokefaction,;2001-01-01 00:00:00;Annual;16754916;;Senegal
13.693248510696314;156;190 raffinage petrole, cokefaction,;;En milliards de francs CFA courants\190 raffinage petrole, cokefaction,;2002-01-01 00:00:00;Annual;16754916;;Senegal
18.903090560650192;156;190 raffinage petrole, cokefaction,;;En milliards de francs CFA courants\190 raffinage petrole, cokefaction,;2003-01-01 00:00:00;Annual;16754916;;Senegal
0.23065047351554677;156;190 raffinage petrole, cokefaction,;;En milliards de francs CFA courants\190 raffinage petrole, cokefaction,;1992-01-01 00:00:00;Annual;16754916;;Senegal
0.32815839569459421;156;190 raffinage petrole, cokefaction,;;En milliards de francs CFA courants\190 raffinage petrole, cokefaction,;1993-01-01 00:00:00;Annual;16754916;;Senegal
0.3439522938765513;156;190 raffinage petrole, cokefaction,;;En milliards de francs CFA courants\190 raffinage petrole, cokefaction,;1994-01-01 00:00:00;Annual;16754916;;Senegal
0.86872009551008522;156;190 raffinage petrole, cokefaction,;;En milliards de francs CFA courants\190 raffinage petrole, cokefaction,;1995-01-01 00:00:00;Annual;16754916;;Senegal
0.78114630026710807;156;190 raffinage petrole, cokefaction,;;En milliards de francs CFA courants\190 raffinage petrole, cokefaction,;1996-01-01 00:00:00;Annual;16754916;;Senegal
3.427241915153616;156;190 raffinage petrole, cokefaction,;;En milliards de francs CFA courants\190 raffinage petrole, cokefaction,;1997-01-01 00:00:00;Annual;16754916;;Senegal
0.25264446008014785;156;190 raffinage petrole, cokefaction,;;En milliards de francs CFA courants\190 raffinage petrole, cokefaction,;1986-01-01 00:00:00;Annual;16754916;;Senegal
0.27953444248415327;156;190 raffinage petrole, cokefaction,;;En milliards de francs CFA courants\190 raffinage petrole, cokefaction,;1987-01-01 00:00:00;Annual;16754916;;Senegal
0.3277275427719869;156;190 raffinage petrole, cokefaction,;;En milliards de francs CFA courants\190 raffinage petrole, cokefaction,;1988-01-01 00:00:00;Annual;16754916;;Senegal
0.6213057358793812;156;190 raffinage petrole, cokefaction,;;En milliards de francs CFA courants\190 raffinage petrole, cokefaction,;1989-01-01 00:00:00;Annual;16754916;;Senegal
0.27136614981026652;156;190 raffinage petrole, cokefaction,;;En milliards de francs CFA courants\190 raffinage petrole, cokefaction,;1990-01-01 00:00:00;Annual;16754916;;Senegal
0.23704680953342178;156;190 raffinage petrole, cokefaction,;;En milliards de francs CFA courants\190 raffinage petrole, cokefaction,;1991-01-01 00:00:00;Annual;16754916;;Senegal
4.3006120642941479;160;200 fabrication de produits chimiques;;En milliards de francs CFA courants\200 fabrication de produits chimiques;1980-01-01 00:00:00;Annual;16754916;;Senegal
4.8414296810203563;160;200 fabrication de produits chimiques;;En milliards de francs CFA courants\200 fabrication de produits chimiques;1981-01-01 00:00:00;Annual;16754916;;Senegal
5.4473486374545681;160;200 fabrication de produits chimiques;;En milliards de francs CFA courants\200 fabrication de produits chimiques;1982-01-01 00:00:00;Annual;16754916;;Senegal
6.8974866639029226;160;200 fabrication de produits chimiques;;En milliards de francs CFA courants\200 fabrication de produits chimiques;1983-01-01 00:00:00;Annual;16754916;;Senegal
8.1342670966449617;160;200 fabrication de produits chimiques;;En milliards de francs CFA courants\200 fabrication de produits chimiques;1984-01-01 00:00:00;Annual;16754916;;Senegal
8.7260162387736742;160;200 fabrication de produits chimiques;;En milliards de francs CFA courants\200 fabrication de produits chimiques;1985-01-01 00:00:00;Annual;16754916;;Senegal
82.762693431447374;160;200 fabrication de produits chimiques;;En milliards de francs CFA courants\200 fabrication de produits chimiques;2010-01-01 00:00:00;Annual;16754916;;Senegal
99.606787945179917;160;200 fabrication de produits chimiques;;En milliards de francs CFA courants\200 fabrication de produits chimiques;2011-01-01 00:00:00;Annual;16754916;;Senegal
95.228304724955294;160;200 fabrication de produits chimiques;;En milliards de francs CFA courants\200 fabrication de produits chimiques;2012-01-01 00:00:00;Annual;16754916;;Senegal
81.727492074143839;160;200 fabrication de produits chimiques;;En milliards de francs CFA courants\200 fabrication de produits chimiques;2004-01-01 00:00:00;Annual;16754916;;Senegal
78.742002953834429;160;200 fabrication de produits chimiques;;En milliards de francs CFA courants\200 fabrication de produits chimiques;2005-01-01 00:00:00;Annual;16754916;;Senegal
53.986993251942522;160;200 fabrication de produits chimiques;;En milliards de francs CFA courants\200 fabrication de produits chimiques;2006-01-01 00:00:00;Annual;16754916;;Senegal
64.256515378003542;160;200 fabrication de produits chimiques;;En milliards de francs CFA courants\200 fabrication de produits chimiques;2007-01-01 00:00:00;Annual;16754916;;Senegal
84.429228317348091;160;200 fabrication de produits chimiques;;En milliards de francs CFA courants\200 fabrication de produits chimiques;2008-01-01 00:00:00;Annual;16754916;;Senegal
67.127343204570167;160;200 fabrication de produits chimiques;;En milliards de francs CFA courants\200 fabrication de produits chimiques;2009-01-01 00:00:00;Annual;16754916;;Senegal
60.480503811453822;160;200 fabrication de produits chimiques;;En milliards de francs CFA courants\200 fabrication de produits chimiques;1998-01-01 00:00:00;Annual;16754916;;Senegal
61.114915306970651;160;200 fabrication de produits chimiques;;En milliards de francs CFA courants\200 fabrication de produits chimiques;1999-01-01 00:00:00;Annual;16754916;;Senegal
45.967629483139739;160;200 fabrication de produits chimiques;;En milliards de francs CFA courants\200 fabrication de produits chimiques;2000-01-01 00:00:00;Annual;16754916;;Senegal
63.789622098745021;160;200 fabrication de produits chimiques;;En milliards de francs CFA courants\200 fabrication de produits chimiques;2001-01-01 00:00:00;Annual;16754916;;Senegal
73.026803254907904;160;200 fabrication de produits chimiques;;En milliards de francs CFA courants\200 fabrication de produits chimiques;2002-01-01 00:00:00;Annual;16754916;;Senegal
77.911032877644004;160;200 fabrication de produits chimiques;;En milliards de francs CFA courants\200 fabrication de produits chimiques;2003-01-01 00:00:00;Annual;16754916;;Senegal
16.960142601115461;160;200 fabrication de produits chimiques;;En milliards de francs CFA courants\200 fabrication de produits chimiques;1992-01-01 00:00:00;Annual;16754916;;Senegal
15.629330529570325;160;200 fabrication de produits chimiques;;En milliards de francs CFA courants\200 fabrication de produits chimiques;1993-01-01 00:00:00;Annual;16754916;;Senegal
29.597477311300601;160;200 fabrication de produits chimiques;;En milliards de francs CFA courants\200 fabrication de produits chimiques;1994-01-01 00:00:00;Annual;16754916;;Senegal
39.554044341916963;160;200 fabrication de produits chimiques;;En milliards de francs CFA courants\200 fabrication de produits chimiques;1995-01-01 00:00:00;Annual;16754916;;Senegal
36.30518869406724;160;200 fabrication de produits chimiques;;En milliards de francs CFA courants\200 fabrication de produits chimiques;1996-01-01 00:00:00;Annual;16754916;;Senegal
53.335366110380825;160;200 fabrication de produits chimiques;;En milliards de francs CFA courants\200 fabrication de produits chimiques;1997-01-01 00:00:00;Annual;16754916;;Senegal
9.5188368513494321;160;200 fabrication de produits chimiques;;En milliards de francs CFA courants\200 fabrication de produits chimiques;1986-01-01 00:00:00;Annual;16754916;;Senegal
10.526448794809843;160;200 fabrication de produits chimiques;;En milliards de francs CFA courants\200 fabrication de produits chimiques;1987-01-01 00:00:00;Annual;16754916;;Senegal
12.038239306975571;160;200 fabrication de produits chimiques;;En milliards de francs CFA courants\200 fabrication de produits chimiques;1988-01-01 00:00:00;Annual;16754916;;Senegal
14.682275449727932;160;200 fabrication de produits chimiques;;En milliards de francs CFA courants\200 fabrication de produits chimiques;1989-01-01 00:00:00;Annual;16754916;;Senegal
13.360992612848287;160;200 fabrication de produits chimiques;;En milliards de francs CFA courants\200 fabrication de produits chimiques;1990-01-01 00:00:00;Annual;16754916;;Senegal
17.200091749416554;160;200 fabrication de produits chimiques;;En milliards de francs CFA courants\200 fabrication de produits chimiques;1991-01-01 00:00:00;Annual;16754916;;Senegal
1.5884024207580925;164;210 fabrication de produits en caoutchouc;;En milliards de francs CFA courants\210 fabrication de produits en caoutchouc;1980-01-01 00:00:00;Annual;16754916;;Senegal
1.7995823101856494;164;210 fabrication de produits en caoutchouc;;En milliards de francs CFA courants\210 fabrication de produits en caoutchouc;1981-01-01 00:00:00;Annual;16754916;;Senegal
2.0416734838421218;164;210 fabrication de produits en caoutchouc;;En milliards de francs CFA courants\210 fabrication de produits en caoutchouc;1982-01-01 00:00:00;Annual;16754916;;Senegal
2.6321140015062263;164;210 fabrication de produits en caoutchouc;;En milliards de francs CFA courants\210 fabrication de produits en caoutchouc;1983-01-01 00:00:00;Annual;16754916;;Senegal
3.0497618053690805;164;210 fabrication de produits en caoutchouc;;En milliards de francs CFA courants\210 fabrication de produits en caoutchouc;1984-01-01 00:00:00;Annual;16754916;;Senegal
3.1980724916215624;164;210 fabrication de produits en caoutchouc;;En milliards de francs CFA courants\210 fabrication de produits en caoutchouc;1985-01-01 00:00:00;Annual;16754916;;Senegal
23.38225588869113;164;210 fabrication de produits en caoutchouc;;En milliards de francs CFA courants\210 fabrication de produits en caoutchouc;2010-01-01 00:00:00;Annual;16754916;;Senegal
